true_label,predicted_label,features
A,N,"[0.25092592592592594, 0.01928950616296266, 0.22777777777777777, 0.275, 3.0, 360.0, 1.5443989378619194, 4.674242956736072, 6.604551532052968, 0.6913581129122826, 0.4931693507254036]"
e,N,"[0.25, 0.04166666666666667, 0.20833333333333334, 0.2916666666666667, 2.0, 359.99999999999994, 1.4672367795082473, 5.984309310281821, 7.038954655236413, 0.6623379657114606, 0.5257773086123585]"
A,N,"[0.2546296296296296, 0.03020278968574091, 0.21388888888888888, 0.2861111111111111, 3.0, 359.99999999999994, 1.2742774799353076, 3.998833246190131, 6.6614962926691295, 0.7019528844110351, 0.5149041466618991]"
A,N,"[0.25555555555555554, 0.021872244094477248, 0.2361111111111111, 0.2861111111111111, 3.0, 360.00000000000006, 1.435907152979443, 3.8202803164413544, 6.315906297807452, 0.7285305149297484, 0.5827506634165467]"
e,N,"[0.2611111111111111, 0.03564514176837067, 0.2222222222222222, 0.30833333333333335, 3.0, 360.0, 2.0086275890199228, 8.19435164610317, 7.530418138617293, 0.659530948879776, 0.4485574005737066]"
A,N,"[0.25277777777777777, 0.02078698548207745, 0.23055555555555557, 0.28055555555555556, 3.0, 360.0, 1.3446879989591114, 3.8225636677268273, 6.38563568601067, 0.7259609629195984, 0.5806528337248563]"
e,N,"[0.2861111111111111, 0.008333333333333331, 0.2777777777777778, 0.29444444444444445, 2.0, 360.0, 1.2733200087276275, 5.146248129031928, 6.985448488075847, 0.6967389635684652, 0.4336824758145577]"
e,N,"[0.26666666666666666, 0.036111111111111094, 0.23055555555555557, 0.30277777777777776, 2.0, 360.00000000000006, 1.4175850511324026, 4.417638186695383, 6.419564343565478, 0.707977238073217, 0.5499793874087759]"
A,N,"[0.2611111111111111, 0.031508702828099165, 0.21666666666666667, 0.2861111111111111, 3.0, 360.0, 1.3984393920493106, 4.0513033229215205, 6.803707791670883, 0.6863969928233291, 0.5330915979842932]"
A,N,"[0.2638888888888889, 0.03928371006591931, 0.20833333333333334, 0.2916666666666667, 3.0, 360.0, 1.247497968101671, 3.830831783675494, 6.817691000930061, 0.7050923503278063, 0.5517574906769225]"
e,N,"[0.24537037037037038, 0.031290268979103315, 0.21666666666666667, 0.28888888888888886, 3.0, 359.99999999999994, 1.9078574255069427, 7.231988637428016, 7.210403610265496, 0.6544844019086266, 0.4254587239184746]"
A,N,"[0.26805555555555555, 0.02916666666666666, 0.2388888888888889, 0.2972222222222222, 2.0, 360.0, 1.4156377118909, 4.302394567356827, 6.5898832469030655, 0.7054427360340093, 0.5536558680240422]"
A,N,"[0.262037037037037, 0.03602791936730317, 0.2111111111111111, 0.28888888888888886, 3.0, 360.0, 1.3867025224933558, 3.8228144415079193, 6.525347388131001, 0.6935957458608735, 0.534346524697061]"
A,N,"[0.2611111111111111, 0.033410404727164285, 0.21388888888888888, 0.2861111111111111, 3.0, 360.0000000000001, 1.2741225471496291, 3.7370745772359495, 6.336239888991951, 0.6921612572651801, 0.5179037461869703]"
A,N,"[0.2537037037037037, 0.023166659265179256, 0.23333333333333334, 0.2861111111111111, 3.0, 360.0, 1.5608164456746743, 4.7409635294333485, 6.611886197580314, 0.7012368018079346, 0.6278221142869684]"
|,N,"[0.2722222222222222, 0.03973937728495358, 0.2222222222222222, 0.3194444444444444, 3.0, 360.00000000000006, 0.9774348334653079, 1.7140558847532645, 5.367478227904035, 0.76623977732293, 0.6241445135772297]"
|,N,"[0.2722222222222222, 0.018564757088669837, 0.24722222222222223, 0.2916666666666667, 3.0, 360.0, 1.841350331808539, 5.690784335548745, 6.982831406875192, 0.7135239387024689, 0.5605876162847405]"
|,N,"[0.23819444444444443, 0.025028918459639036, 0.20555555555555555, 0.2638888888888889, 4.0, 360.00000000000006, 1.7434786526780388, 5.868803667132127, 7.17628615339135, 0.7387069427989008, 0.5450071298284821]"
|,N,"[0.26851851851851855, 0.04649955381292489, 0.2111111111111111, 0.325, 3.0, 360.0, 1.124995009337517, 3.2564101074638963, 7.1037954442817135, 0.7028920618521949, 0.5238868882782219]"
~,N,"[0.2518518518518518, 0.035233884426741566, 0.21666666666666667, 0.3, 3.0, 360.0, 1.5428849010170098, 4.485272126087087, 6.7976757289762215, 0.7047772658714794, 0.5518065736144322]"
~,N,"[0.262037037037037, 0.046830254134821454, 0.2222222222222222, 0.3277777777777778, 3.0, 360.0, 0.2753661346390098, 3.125724611370619, 6.616968961532471, 0.6549919097922329, 0.3782123021809195]"
~,N,"[0.2648148148148148, 0.04813033858654454, 0.21666666666666667, 0.33055555555555555, 3.0, 359.9999999999999, 1.1223286511751287, 4.47922818971318, 6.82911811365595, 0.7131565422316734, 0.5243361287141622]"
|,N,"[0.24074074074074073, 0.0385790123259253, 0.20555555555555555, 0.29444444444444445, 3.0, 360.0, 2.7557159474645982, 11.205543063643798, 7.386450790152949, 0.6253175556108467, 0.3662381013656536]"
A,N,"[0.23541666666666666, 0.029092166757851954, 0.20833333333333334, 0.2833333333333333, 4.0, 360.0, 2.344720203491861, 9.535465017579865, 6.798404797028029, 0.698402529824502, 0.5353173641821407]"
V,/,"[0.2333333333333333, 0.03271022543084388, 0.2, 0.2777777777777778, 3.0, 360.0, -0.10751820097169763, 0.05698402708109329, 5.140164911124323, 0.7568360535146083, 0.5717851133771565]"
N,/,"[0.24583333333333335, 0.034722222222222224, 0.2111111111111111, 0.28055555555555556, 2.0, 360.0, -0.26520145974031883, -0.029676023237531712, 4.995740178082272, 0.7843961491234563, 0.5618536134508544]"
+,N,"[0.23981481481481481, 0.033970252458970625, 0.20555555555555555, 0.2861111111111111, 3.0, 359.99999999999994, 0.871267549125543, 3.023218219887692, 5.691808382100893, 0.6290000901492644, 0.26772650321052094]"
N,L,"[0.23680555555555555, 0.015387860976500245, 0.2222222222222222, 0.2611111111111111, 4.0, 359.99999999999994, 0.9486371365911328, 2.1150349947878304, 6.331803231582783, 0.7762991610556464, 0.6504281023838694]"
A,N,"[0.23055555555555557, 0.01934498371831128, 0.20833333333333334, 0.2611111111111111, 4.0, 360.0, 2.2111459948150145, 9.36776312103931, 7.0541102717785185, 0.6736623249690219, 0.4653826415369464]"
~,N,"[0.26944444444444443, 0.025255892031455278, 0.24166666666666667, 0.30277777777777776, 3.0, 360.00000000000006, 2.299397428875627, 11.953447907882712, 9.02571860168754, 0.6314399295234093, 0.4650175277514722]"
~,N,"[0.26944444444444443, 0.03294527199010591, 0.23055555555555557, 0.3111111111111111, 3.0, 359.99999999999994, 2.184287184056203, 8.03630437654432, 7.129370435907521, 0.6723258861847388, 0.4520322896813725]"
N,L,"[0.24027777777777778, 0.009722222222222222, 0.225, 0.25, 4.0, 360.00000000000006, 0.9843783488815354, 3.321949219916008, 6.960970138185116, 0.7364063256322096, 0.5876190825021603]"
V,/,"[0.2333333333333333, 0.018002057495577387, 0.20833333333333334, 0.25, 3.0, 359.9999999999999, -0.04341880862803998, 0.5007194369494128, 5.454250830494901, 0.744637411537783, 0.4335805444653152]"
+,/,"[0.26944444444444443, 0.051967463705193645, 0.21388888888888888, 0.3388888888888889, 3.0, 360.0, 1.0993282538137075, 7.597675588901787, 8.710052948137537, 0.6163717875465281, 0.40667122448610454]"
R,N,"[0.28703703703703703, 0.07013850690520602, 0.23333333333333334, 0.3861111111111111, 3.0, 360.00000000000006, 3.7979602773884023, 21.177355988404823, 8.315789844136697, 0.5475787592555271, 0.3264858629170462]"
"""",V,"[0.2898148148148148, 0.07420127966536731, 0.23055555555555557, 0.39444444444444443, 3.0, 360.0, 0.2619356843775294, -0.06064881381125797, 4.937529697280702, 0.7969438968966841, 0.5953556866120935]"
"""",V,"[0.2888888888888889, 0.07886149759210216, 0.2, 0.39166666666666666, 3.0, 360.00000000000006, 0.06963449164751137, -0.34097989358259495, 4.919105329605332, 0.8222857351975382, 0.6378800395489352]"
"""",V,"[0.2722222222222222, 0.05362382309470466, 0.2111111111111111, 0.3416666666666667, 3.0, 360.00000000000006, 0.10134780687909091, -0.17918731215994121, 4.942707670126746, 0.801412687915558, 0.5445779055673821]"
"""",V,"[0.2675925925925926, 0.04780863201268735, 0.20277777777777778, 0.31666666666666665, 3.0, 360.0, -0.19893038591780426, -0.5725080657842754, 4.5823262267911, 0.8344551980202094, 0.5494540470484387]"
R,N,"[0.23333333333333334, 0.00941990275434065, 0.21944444444444444, 0.24444444444444444, 4.0, 360.0, 2.032660348438055, 15.522720390708042, 9.802903529550619, 0.5716506396203539, 0.4428258721782764]"
"""",V,"[0.27499999999999997, 0.05126988222187825, 0.2222222222222222, 0.34444444444444444, 3.0, 360.00000000000006, 0.26224035053140704, -0.07564577022736652, 5.0337169559375585, 0.801855852691112, 0.5944682627211579]"
"""",V,"[0.27685185185185185, 0.06858105254496744, 0.20555555555555555, 0.36944444444444446, 3.0, 360.0, 0.009124223170174754, -0.8236096245098801, 4.011152114419577, 0.8503526687337266, 0.6665614465011791]"
"""",V,"[0.2986111111111111, 0.05138888888888887, 0.24722222222222223, 0.35, 2.0, 359.99999999999994, 0.10264618031997463, -0.2203610416763575, 4.970480183525927, 0.8137744208767892, 0.6222760496494544]"
+,N,"[0.26944444444444443, 0.07938161203464002, 0.2, 0.38055555555555554, 3.0, 360.0, 3.516589764858729, 21.94040260492628, 9.272635204076913, 0.5115416238937994, 0.22547129798564988]"
R,N,"[0.23796296296296296, 0.0124914236696593, 0.2222222222222222, 0.25277777777777777, 3.0, 360.00000000000006, 2.1779462865977175, 16.367370470324634, 9.916302795251799, 0.5601631733852692, 0.39572251072461995]"
"""",V,"[0.2657407407407408, 0.04791610752939115, 0.22777777777777777, 0.3333333333333333, 3.0, 360.00000000000006, -0.7281367863761239, -0.6293339820165929, 3.5415612764249387, 0.8574931865532117, 0.6445190559082045]"
"""",V,"[0.2638888888888889, 0.0477906959280146, 0.20833333333333334, 0.325, 3.0, 360.0, 0.13345551693069924, 0.30447137039058747, 4.971458728157822, 0.746493463831966, 0.4465614645984192]"
"""",V,"[0.27685185185185185, 0.04115946439054234, 0.23055555555555557, 0.33055555555555555, 3.0, 360.00000000000006, -0.6104048912604851, -0.01871594987826919, 4.474366072159018, 0.7934251633305572, 0.48190108157859524]"
"""",V,"[0.28148148148148144, 0.05828187030317117, 0.20555555555555555, 0.3472222222222222, 3.0, 360.0, -0.20190933959312754, -0.6581192980848507, 4.044870408613084, 0.8449218296180306, 0.6571481180789251]"
"""",V,"[0.26481481481481484, 0.05707790743489793, 0.2, 0.3388888888888889, 3.0, 360.0, -0.18821351469804995, -0.455311753740383, 4.596937006912666, 0.8242416698456145, 0.5681391279943655]"
"""",V,"[0.27685185185185185, 0.06400285058809427, 0.2222222222222222, 0.36666666666666664, 3.0, 359.9999999999999, 0.17306948364743188, -0.5088864436272451, 4.609492537835203, 0.8349382508448271, 0.6366757624544166]"
"""",V,"[0.2898148148148148, 0.0617530814834558, 0.23055555555555557, 0.375, 3.0, 359.9999999999999, 0.18149126591269366, -0.70986640285847, 4.411088479160696, 0.840577750944489, 0.686428100934756]"
+,N,"[0.2416666666666667, 0.03934912844606626, 0.2, 0.29444444444444445, 3.0, 360.0, 3.3795670351969433, 21.184572740697924, 9.28923616184919, 0.5452958159650892, 0.24191953493373977]"
R,N,"[0.27685185185185185, 0.07013850690520602, 0.20555555555555555, 0.37222222222222223, 3.0, 360.0, 2.403581464798943, 18.06382082175492, 10.033600376313183, 0.5016916504419966, 0.22822555076246165]"
R,N,"[0.24444444444444446, 0.03215510250775063, 0.2, 0.275, 3.0, 360.0, 2.4232442817661033, 17.19796932729194, 9.85411809935314, 0.5371282380293031, 0.3416714238341708]"
~,R,"[0.2518518518518518, 0.03729079734370789, 0.2, 0.2861111111111111, 3.0, 360.0, -0.19142605151396389, 2.184409062578518, 6.837297601045727, 0.7028352789410752, 0.45272989186350077]"
A,R,"[0.2898148148148148, 0.07739101368135876, 0.2, 0.3888888888888889, 3.0, 359.99999999999994, 1.0280186770969388, 3.8359750171297167, 7.505840312819874, 0.7526215699305273, 0.7025334421041063]"
A,R,"[0.2898148148148148, 0.08291044965008752, 0.2, 0.4, 3.0, 360.0, 1.0740002862702516, 3.7501434625331207, 7.161749918251141, 0.7798208266564359, 0.6191911381579771]"
~,/,"[0.22870370370370371, 0.0249828473393186, 0.20833333333333334, 0.2638888888888889, 3.0, 360.0, 0.23862384779742205, 1.3477336956078299, 6.390541823690318, 0.7384221101484901, 0.539277614355234]"
~,N,"[0.2518518518518518, 0.033666035116107114, 0.21666666666666667, 0.2972222222222222, 3.0, 360.0, 0.09524006180217981, 1.5971916063208687, 6.403211211083083, 0.6981889361378466, 0.5370211052215488]"
A,/,"[0.2518518518518518, 0.026090745932602535, 0.21944444444444444, 0.2833333333333333, 3.0, 359.99999999999994, 0.29155790823501293, 1.5424345794284937, 5.942210770890221, 0.7550002186597364, 0.5698960757869688]"
A,N,"[0.2546296296296296, 0.03464497580346242, 0.20833333333333334, 0.2916666666666667, 3.0, 360.0, 1.4867346166919386, 6.9385107947818945, 8.021308673424965, 0.7142206532441785, 0.46044711945219147]"
A,N,"[0.2270833333333333, 0.026670644957877108, 0.2, 0.26666666666666666, 4.0, 360.0, 1.7726314988929475, 8.235473778713756, 8.33506776618545, 0.6986818930051722, 0.5219974027530063]"
A,N,"[0.2263888888888889, 0.015023130314433286, 0.20277777777777778, 0.24444444444444444, 4.0, 360.0, 1.0094542610416908, 6.814074972118288, 8.95513190321568, 0.6896772191429673, 0.5144128917561682]"
R,N,"[0.23518518518518516, 0.024462675580783157, 0.21388888888888888, 0.26944444444444443, 3.0, 360.0, 1.7619570437724927, 8.74919804511335, 8.343723858960328, 0.6791788491827521, 0.502793105299848]"
A,N,"[0.2546296296296296, 0.04084582407428294, 0.20555555555555555, 0.3055555555555556, 3.0, 360.0, 0.6564805897198911, 2.4177534314569105, 6.843600980618258, 0.7841650908066479, 0.6163953356172891]"
A,N,"[0.23125, 0.02623309273267236, 0.20555555555555555, 0.26944444444444443, 4.0, 360.0, 1.6531028054080357, 8.43585251484471, 8.740863651345617, 0.6968937698123305, 0.4632408926266876]"
A,N,"[0.2351851851851852, 0.029251053701724667, 0.20555555555555555, 0.275, 3.0, 360.0, 1.0840644626575606, 4.079825120159152, 7.146402027224449, 0.7036575537496811, 0.4542214223542557]"
V,N,"[0.262037037037037, 0.042086363619864856, 0.20833333333333334, 0.3111111111111111, 3.0, 360.0, 0.9823037517593401, 2.4063438195615126, 6.277387766544125, 0.7315022141498122, 0.5475242930126883]"
+,L,"[0.27777777777777773, 0.07310711460426622, 0.21666666666666667, 0.38055555555555554, 3.0, 360.00000000000006, -0.36416729836239153, 1.000097140866715, 5.648727005025264, 0.7582882417354609, 0.5855240309791856]"
+,N,"[0.2490740740740741, 0.0348669821921532, 0.2, 0.2777777777777778, 3.0, 360.0, 0.08987012782117382, 2.001341007443024, 6.325340012156046, 0.7135221884693136, 0.5300529596203527]"
+,N,"[0.23333333333333334, 0.024136315551364942, 0.20833333333333334, 0.2722222222222222, 4.0, 360.00000000000006, 1.667536318088494, 5.133409901270461, 6.122774098805002, 0.6872083147439852, 0.45653671238671323]"
+,/,"[0.2333333333333333, 0.03271022543084388, 0.2, 0.2777777777777778, 3.0, 360.00000000000006, -0.2004741911396975, 1.161652742358271, 5.848182126016558, 0.7443749834293601, 0.5340125580448323]"
V,L,"[0.2935185185185185, 0.07831603871774259, 0.2, 0.39166666666666666, 3.0, 360.00000000000006, -0.4414842566993293, 1.5237713012164988, 5.9214813392370935, 0.7221880783269587, 0.4983161426994414]"
|,N,"[0.2583333333333333, 0.04427049291808119, 0.20277777777777778, 0.3111111111111111, 3.0, 360.0, 1.692988010666943, 4.851698865861931, 6.284645871546868, 0.7485959056326534, 0.5896819490028467]"
+,N,"[0.24722222222222223, 0.03175264481385602, 0.20277777777777778, 0.275, 3.0, 360.0, 0.3707980739288827, 3.064408024440157, 6.826496987892563, 0.645995416587652, 0.34373355530294797]"
+,/,"[0.23611111111111108, 0.02576005137637695, 0.21388888888888888, 0.2722222222222222, 3.0, 360.0, -0.08476933677179672, 0.38467381770815656, 5.507746941395362, 0.7723251993533407, 0.5594144007126789]"
+,N,"[0.22314814814814818, 0.014404027024170414, 0.20277777777777778, 0.23333333333333334, 3.0, 360.0, 1.4249969293633202, 6.166861482673326, 6.78424314375564, 0.5987340009129622, 0.24341025292969895]"
+,V,"[0.2537037037037037, 0.03638311611923796, 0.2111111111111111, 0.3, 3.0, 360.0, -0.3841585712358948, 0.609881150538929, 5.087037459865675, 0.7496709864624328, 0.5745251031891766]"
+,N,"[0.2518518518518518, 0.033970252458970625, 0.20555555555555555, 0.2861111111111111, 3.0, 359.9999999999999, 0.3898011946648567, 2.299143777317709, 6.684992606814728, 0.692324943420712, 0.4868373382738785]"
+,N,"[0.22870370370370371, 0.029162992125969664, 0.20277777777777778, 0.26944444444444443, 3.0, 360.00000000000006, 1.2371121021770108, 5.610036637784921, 6.691644377711663, 0.6265996801147357, 0.27488062605189945]"
J,N,"[0.23611111111111108, 0.03271022543084388, 0.20277777777777778, 0.28055555555555556, 3.0, 360.0, 2.571760296141255, 9.434911636514208, 6.938058319452901, 0.6052872476849035, 0.43432219564230556]"
J,N,"[0.24722222222222223, 0.030513438987563125, 0.20555555555555555, 0.2777777777777778, 3.0, 360.0, 2.0708343551146147, 6.384284790871668, 6.360018153857192, 0.681728623634436, 0.5360164917386693]"
J,N,"[0.24629629629629632, 0.03343605571345887, 0.2, 0.2777777777777778, 3.0, 360.0, 2.0716516271280594, 6.339684095361152, 6.4714413750090385, 0.6512111810736326, 0.49158732383596787]"
J,N,"[0.23888888888888887, 0.036377224593635536, 0.2, 0.28055555555555556, 4.0, 359.99999999999994, 3.1473702144922813, 15.486273710349064, 7.813092364027041, 0.579047584337127, 0.4228118745120057]"
J,N,"[0.25092592592592594, 0.03687464398470346, 0.2, 0.2861111111111111, 3.0, 359.9999999999999, 3.0456921618988497, 15.190708578790282, 7.796667575462022, 0.5427074515047462, 0.2599093044110108]"
J,N,"[0.3347222222222222, 0.04583333333333334, 0.28888888888888886, 0.38055555555555554, 2.0, 360.00000000000006, 3.256455912750868, 17.380662243469402, 8.216664867998174, 0.5118495270374193, 0.267850159767117]"
J,N,"[0.2740740740740741, 0.061251242253856385, 0.2, 0.35, 3.0, 359.99999999999994, 3.032711279545829, 15.41156098531323, 8.029624589515986, 0.502246528974231, 0.199987253091911]"
J,N,"[0.24027777777777778, 0.029430027917245968, 0.20277777777777778, 0.2777777777777778, 4.0, 360.0000000000001, 3.549405160048216, 18.961373061143735, 8.140089424915793, 0.4964841257506989, 0.21149815405114905]"
J,N,"[0.26944444444444443, 0.01944444444444443, 0.25, 0.28888888888888886, 2.0, 360.00000000000006, 3.515257605180262, 17.983747360552425, 7.883978303726756, 0.5249179076381291, 0.27688660495069584]"
J,N,"[0.2518518518518518, 0.02283116297395918, 0.2222222222222222, 0.2777777777777778, 3.0, 360.00000000000006, 3.3986857371594157, 16.891952469475044, 7.850462203464958, 0.5316694655304746, 0.3146055772348129]"
